product,production_date,carton barcode,not applicable,shit
565841,26/05/2024,-1126219.84,fgh,gdsdth
565841,27/05/2024,-1128400.17,fgh,gdsdth
565841,28/05/2024,-1130580.51,fgh,gdsdth
565841,29/05/2024,-1132760.85,fdgh,gdsdth
565841,30/05/2024,-1134941.18,gdh,gdsdth
565841,31/05/2024,-1137121.52,gdf,gdsdth
565841,1/06/2024,-1139301.85,dsgv,gdsdth
565841,2/06/2024,-1141482.19,n hn,gdsdth
565841,3/06/2024,-1143662.53,fgh,gdsdth
565841,4/06/2024,-1145842.86,fgh,gdsdth
565841,5/06/2024,-1148023.20,fgh,gdsdth
565841,6/06/2024,-1150203.54,fgh,gdsdth
565841,7/06/2024,-1152383.87,fgh,gdsdth
565841,8/06/2024,-1154564.21,fgh,gdsdth
565841,9/06/2024,-1156744.55,fdgh,gdsdth
565841,10/06/2024,-1158924.88,gdh,gdsdth
565841,11/06/2024,-1161105.22,gdf,gdsdth
565841,12/06/2024,-1163285.55,dsgv,gdsdth
565841,13/06/2024,-1165465.89,n hn,gdsdth
565841,14/06/2024,-1167646.23,fgh,gdsdth
565841,15/06/2024,-1169826.56,fgh,gdsdth
565841,16/06/2024,-1172006.90,fgh,gdsdth
565841,17/06/2024,-1174187.24,fgh,gdsdth
565841,18/06/2024,-1176367.57,fgh,gdsdth
565841,19/06/2024,-1178547.91,fgh,gdsdth
565841,20/06/2024,-1180728.25,fdgh,gdsdth
565841,21/06/2024,-1182908.58,gdh,gdsdth
565841,22/06/2024,-1185088.92,gdf,gdsdth
565841,23/06/2024,-1187269.25,dsgv,gdsdth
565841,24/06/2024,-1189449.59,n hn,gdsdth
565841,25/06/2024,-1191629.93,fgh,gdsdth
565841,26/06/2024,-1193810.26,fgh,gdsdth
565841,27/06/2024,-1195990.60,fgh,gdsdth
565841,28/06/2024,-1198170.94,fgh,gdsdth
565841,29/06/2024,-1200351.27,fgh,gdsdth
565841,30/06/2024,-1202531.61,fgh,gdsdth
565841,1/07/2024,-1204711.95,fdgh,gdsdth
565841,2/07/2024,-1206892.28,gdh,gdsdth
565841,3/07/2024,-1209072.62,gdf,gdsdth
565841,4/07/2024,-1211252.95,dsgv,gdsdth
565841,5/07/2024,-1213433.29,n hn,gdsdth
565841,6/07/2024,-1215613.63,fgh,gdsdth
565841,7/07/2024,-1217793.96,fgh,gdsdth
565841,8/07/2024,-1219974.30,fgh,gdsdth
565841,9/07/2024,-1222154.64,fgh,gdsdth
565841,10/07/2024,-1224334.97,fgh,gdsdth
565841,11/07/2024,-1226515.31,fgh,gdsdth
565841,12/07/2024,-1228695.65,fdgh,gdsdth
565841,13/07/2024,-1230875.98,gdh,gdsdth
565841,14/07/2024,-1233056.32,gdf,gdsdth
565841,15/07/2024,-1235236.65,dsgv,gdsdth
565841,16/07/2024,-1237416.99,n hn,gdsdth
565841,17/07/2024,-1239597.33,fgh,gdsdth
565841,18/07/2024,-1241777.66,fgh,gdsdth
565841,19/07/2024,-1243958.00,fgh,gdsdth
565841,20/07/2024,-1246138.34,fgh,gdsdth
565841,21/07/2024,-1248318.67,fgh,gdsdth
565841,22/07/2024,-1250499.01,fgh,gdsdth
565841,23/07/2024,-1252679.35,fdgh,gdsdth
565841,24/07/2024,-1254859.68,gdh,gdsdth
565841,25/07/2024,-1257040.02,gdf,gdsdth
565841,26/07/2024,-1259220.35,dsgv,gdsdth
565841,27/07/2024,-1261400.69,n hn,gdsdth
565841,28/07/2024,-1263581.03,fgh,gdsdth
565841,29/07/2024,-1265761.36,fgh,gdsdth
565841,30/07/2024,-1267941.70,fgh,gdsdth
565841,31/07/2024,-1270122.04,fgh,gdsdth
565841,1/08/2024,-1272302.37,fgh,gdsdth
565841,2/08/2024,-1274482.71,fgh,gdsdth
565841,3/08/2024,-1276663.05,fdgh,gdsdth
565841,4/08/2024,-1278843.38,gdh,gdsdth
565841,5/08/2024,-1281023.72,gdf,gdsdth
565841,6/08/2024,-1283204.05,dsgv,gdsdth
565841,7/08/2024,-1285384.39,n hn,gdsdth
565841,8/08/2024,-1287564.73,fgh,gdsdth
565841,9/08/2024,-1289745.06,fgh,gdsdth
565841,10/08/2024,-1291925.40,fgh,gdsdth
565841,11/08/2024,-1294105.74,fgh,gdsdth
565841,12/08/2024,-1296286.07,fgh,gdsdth
565841,13/08/2024,-1298466.41,fgh,gdsdth
565841,14/08/2024,-1300646.75,fdgh,gdsdth
565841,15/08/2024,-1302827.08,gdh,gdsdth
565841,16/08/2024,-1305007.42,gdf,gdsdth
565841,17/08/2024,-1307187.75,dsgv,gdsdth
565841,18/08/2024,-1309368.09,n hn,gdsdth
565841,19/08/2024,-1311548.43,fgh,gdsdth
565841,20/08/2024,-1313728.76,fgh,gdsdth
565841,21/08/2024,-1315909.10,fgh,gdsdth
565841,22/08/2024,-1318089.44,fgh,gdsdth
565841,23/08/2024,-1320269.77,fgh,gdsdth
565841,24/08/2024,-1322450.11,fgh,gdsdth
565841,25/08/2024,-1324630.45,fdgh,gdsdth
565841,26/08/2024,-1326810.78,gdh,gdsdth
565841,27/08/2024,-1328991.12,gdf,gdsdth
565841,28/08/2024,-1331171.45,dsgv,gdsdth
565841,29/08/2024,-1333351.79,n hn,gdsdth
565841,30/08/2024,-1335532.13,fgh,gdsdth
565841,31/08/2024,-1337712.46,fgh,gdsdth
565841,1/09/2024,-1339892.80,fgh,gdsdth
565841,2/09/2024,-1342073.14,fgh,gdsdth
565841,3/09/2024,-1344253.47,fgh,gdsdth
565841,4/09/2024,-1346433.81,fgh,gdsdth
565841,5/09/2024,-1348614.15,fdgh,gdsdth
565841,6/09/2024,-1350794.48,gdh,gdsdth
565841,7/09/2024,-1352974.82,gdf,gdsdth
565841,8/09/2024,-1355155.15,dsgv,gdsdth
565841,9/09/2024,-1357335.49,n hn,gdsdth
565841,10/09/2024,-1359515.83,fgh,gdsdth
565841,11/09/2024,-1361696.16,fgh,gdsdth
565841,12/09/2024,-1363876.50,fgh,gdsdth
565841,13/09/2024,-1366056.84,fgh,gdsdth
565841,14/09/2024,-1368237.17,fgh,gdsdth
565841,15/09/2024,-1370417.51,fgh,gdsdth
565841,16/09/2024,-1372597.85,fdgh,gdsdth
565841,17/09/2024,-1374778.18,gdh,gdsdth
565841,18/09/2024,-1376958.52,gdf,gdsdth
565841,19/09/2024,-1379138.85,dsgv,gdsdth
565841,20/09/2024,-1381319.19,n hn,gdsdth
565841,21/09/2024,-1383499.53,fgh,gdsdth
565841,22/09/2024,-1385679.86,fgh,gdsdth
565841,23/09/2024,-1387860.20,fgh,gdsdth
565841,24/09/2024,-1390040.54,fgh,gdsdth
565841,25/09/2024,-1392220.87,fgh,gdsdth
565841,26/09/2024,-1394401.21,fgh,gdsdth
565841,27/09/2024,-1396581.55,fdgh,gdsdth
565841,28/09/2024,-1398761.88,gdh,gdsdth
565841,29/09/2024,-1400942.22,gdf,gdsdth
565841,30/09/2024,-1403122.55,dsgv,gdsdth
565841,1/10/2024,-1405302.89,n hn,gdsdth
565841,2/10/2024,-1407483.23,fgh,gdsdth
565841,3/10/2024,-1409663.56,fgh,gdsdth
565841,4/10/2024,-1411843.90,fgh,gdsdth
565841,5/10/2024,-1414024.24,fgh,gdsdth
565841,6/10/2024,-1416204.57,fgh,gdsdth
565841,7/10/2024,-1418384.91,fgh,gdsdth
565841,8/10/2024,-1420565.25,fdgh,gdsdth
565841,9/10/2024,-1422745.58,gdh,gdsdth
565841,10/10/2024,-1424925.92,gdf,gdsdth
565841,11/10/2024,-1427106.25,dsgv,gdsdth
565841,12/10/2024,-1429286.59,n hn,gdsdth
565841,13/10/2024,-1431466.93,fgh,gdsdth
565841,14/10/2024,-1433647.26,fgh,gdsdth
565841,15/10/2024,-1435827.60,fgh,gdsdth
565841,16/10/2024,-1438007.94,fgh,gdsdth
565841,17/10/2024,-1440188.27,fgh,gdsdth
565841,18/10/2024,-1442368.61,fgh,gdsdth
565841,19/10/2024,-1444548.95,fdgh,gdsdth
565841,20/10/2024,-1446729.28,gdh,gdsdth
565841,21/10/2024,-1448909.62,gdf,gdsdth
565841,22/10/2024,-1451089.95,dsgv,gdsdth
565841,23/10/2024,-1453270.29,n hn,gdsdth
565841,24/10/2024,-1455450.63,fgh,gdsdth
565841,25/10/2024,-1457630.96,fgh,gdsdth
565841,26/10/2024,-1459811.30,fgh,gdsdth
565841,27/10/2024,-1461991.64,fgh,gdsdth
565841,28/10/2024,-1464171.97,fgh,gdsdth
565841,29/10/2024,-1466352.31,fgh,gdsdth
565841,30/10/2024,-1468532.65,fdgh,gdsdth
565841,31/10/2024,-1470712.98,gdh,gdsdth
565841,1/11/2024,-1472893.32,gdf,gdsdth
565841,2/11/2024,-1475073.65,dsgv,gdsdth
565841,3/11/2024,-1477253.99,n hn,gdsdth
565841,4/11/2024,-1479434.33,fgh,gdsdth
565841,5/11/2024,-1481614.66,fgh,gdsdth
565841,6/11/2024,-1483795.00,fgh,gdsdth
565841,7/11/2024,-1485975.34,fgh,gdsdth
565841,8/11/2024,-1488155.67,fgh,gdsdth
565841,9/11/2024,-1490336.01,fgh,gdsdth
565841,10/11/2024,-1492516.35,fdgh,gdsdth
565841,11/11/2024,-1494696.68,gdh,gdsdth
565841,12/11/2024,-1496877.02,gdf,gdsdth
565841,13/11/2024,-1499057.35,dsgv,gdsdth
565841,14/11/2024,-1501237.69,n hn,gdsdth
565841,15/11/2024,-1503418.03,fgh,gdsdth
565841,16/11/2024,-1505598.36,fgh,gdsdth
565841,17/11/2024,-1507778.70,fgh,gdsdth
565841,18/11/2024,-1509959.04,fgh,gdsdth
565841,19/11/2024,-1512139.37,fgh,gdsdth
565841,20/11/2024,-1514319.71,fgh,gdsdth
565841,21/11/2024,-1516500.05,fdgh,gdsdth
565841,22/11/2024,-1518680.38,gdh,gdsdth
565841,23/11/2024,-1520860.72,gdf,gdsdth
565841,24/11/2024,-1523041.05,dsgv,gdsdth
565841,25/11/2024,-1525221.39,n hn,gdsdth
565841,26/11/2024,-1527401.73,fgh,gdsdth
565841,27/11/2024,-1529582.06,fgh,gdsdth
565841,28/11/2024,-1531762.40,fgh,gdsdth
565841,29/11/2024,-1533942.74,fgh,gdsdth
565841,30/11/2024,-1536123.07,fgh,gdsdth
565841,1/12/2024,-1538303.41,fgh,gdsdth
565841,2/12/2024,-1540483.75,fdgh,gdsdth
565841,3/12/2024,-1542664.08,gdh,gdsdth
565841,4/12/2024,-1544844.42,gdf,gdsdth
565841,5/12/2024,-1547024.75,dsgv,gdsdth
565841,6/12/2024,-1549205.09,n hn,gdsdth
565841,7/12/2024,-1551385.43,fgh,gdsdth
565841,8/12/2024,-1553565.76,fgh,gdsdth
565841,9/12/2024,-1555746.10,fgh,gdsdth
565841,10/12/2024,-1557926.44,fgh,gdsdth
565841,11/12/2024,-1560106.77,fgh,gdsdth
565841,12/12/2024,-1562287.11,fgh,gdsdth
565841,13/12/2024,-1564467.45,fdgh,gdsdth
565841,14/12/2024,-1566647.78,gdh,gdsdth
565841,15/12/2024,-1568828.12,gdf,gdsdth
565841,16/12/2024,-1571008.45,dsgv,gdsdth
565841,17/12/2024,-1573188.79,n hn,gdsdth
565841,18/12/2024,-1575369.13,fgh,gdsdth
565841,19/12/2024,-1577549.46,fgh,gdsdth
565841,20/12/2024,-1579729.80,fgh,gdsdth
565841,21/12/2024,-1581910.14,fgh,gdsdth
565841,22/12/2024,-1584090.47,fgh,gdsdth
565841,23/12/2024,-1586270.81,fgh,gdsdth
565841,24/12/2024,-1588451.15,fdgh,gdsdth
565841,25/12/2024,-1590631.48,gdh,gdsdth
565841,26/12/2024,-1592811.82,gdf,gdsdth
565841,27/12/2024,-1594992.15,dsgv,gdsdth
565841,28/12/2024,-1597172.49,n hn,gdsdth
565841,29/12/2024,-1599352.83,fgh,gdsdth
565841,30/12/2024,-1601533.16,fgh,gdsdth
565841,31/12/2024,-1603713.50,fgh,gdsdth
565841,1/01/2025,-1605893.84,fgh,gdsdth
565841,2/01/2025,-1608074.17,fgh,gdsdth
565841,3/01/2025,-1610254.51,fgh,gdsdth
565841,4/01/2025,-1612434.85,fdgh,gdsdth
565841,5/01/2025,-1614615.18,gdh,gdsdth
565841,6/01/2025,-1616795.52,gdf,gdsdth
565841,7/01/2025,-1618975.85,dsgv,gdsdth
565841,8/01/2025,-1621156.19,n hn,gdsdth
565841,9/01/2025,-1623336.53,fgh,gdsdth
565841,10/01/2025,-1625516.86,fgh,gdsdth
565841,11/01/2025,-1627697.20,fgh,gdsdth
565841,12/01/2025,-1629877.54,fgh,gdsdth
565841,13/01/2025,-1632057.87,fgh,gdsdth
565841,14/01/2025,-1634238.21,fgh,gdsdth
565841,15/01/2025,-1636418.55,fdgh,gdsdth
565841,16/01/2025,-1638598.88,gdh,gdsdth
565841,17/01/2025,-1640779.22,gdf,gdsdth
565841,18/01/2025,-1642959.55,dsgv,gdsdth
565841,19/01/2025,-1645139.89,n hn,gdsdth
565841,20/01/2025,-1647320.23,fgh,gdsdth
565841,21/01/2025,-1649500.56,fgh,gdsdth
565841,22/01/2025,-1651680.90,fgh,gdsdth
565841,23/01/2025,-1653861.24,fgh,gdsdth
565841,24/01/2025,-1656041.57,fgh,gdsdth
565841,25/01/2025,-1658221.91,fgh,gdsdth
565841,26/01/2025,-1660402.25,fdgh,gdsdth
565841,27/01/2025,-1662582.58,gdh,gdsdth
565841,28/01/2025,-1664762.92,gdf,gdsdth
565841,29/01/2025,-1666943.25,dsgv,gdsdth
565841,30/01/2025,-1669123.59,n hn,gdsdth
565841,31/01/2025,-1671303.93,fgh,gdsdth
565841,1/02/2025,-1673484.26,fgh,gdsdth
565841,2/02/2025,-1675664.60,fgh,gdsdth
565841,3/02/2025,-1677844.94,fgh,gdsdth
565841,4/02/2025,-1680025.27,fgh,gdsdth
565841,5/02/2025,-1682205.61,fgh,gdsdth
565841,6/02/2025,-1684385.95,fdgh,gdsdth
565841,7/02/2025,-1686566.28,gdh,gdsdth
565841,8/02/2025,-1688746.62,gdf,gdsdth
565841,9/02/2025,-1690926.95,dsgv,gdsdth
565841,10/02/2025,-1693107.29,n hn,gdsdth
565841,11/02/2025,-1695287.63,fgh,gdsdth
565841,12/02/2025,-1697467.96,fgh,gdsdth
565841,13/02/2025,-1699648.30,fgh,gdsdth
565841,14/02/2025,-1701828.64,fgh,gdsdth
565841,15/02/2025,-1704008.97,fgh,gdsdth
565841,16/02/2025,-1706189.31,fgh,gdsdth
565841,17/02/2025,-1708369.65,fdgh,gdsdth
565841,18/02/2025,-1710549.98,gdh,gdsdth
565841,19/02/2025,-1712730.32,gdf,gdsdth
565841,20/02/2025,-1714910.65,dsgv,gdsdth
565841,21/02/2025,-1717090.99,n hn,gdsdth
565841,22/02/2025,-1719271.33,fgh,gdsdth
565841,23/02/2025,-1721451.66,fgh,gdsdth
565841,24/02/2025,-1723632.00,fgh,gdsdth
565841,25/02/2025,-1725812.34,fgh,gdsdth
565841,26/02/2025,-1727992.67,fgh,gdsdth
565841,27/02/2025,-1730173.01,fgh,gdsdth
565841,28/02/2025,-1732353.35,fdgh,gdsdth
565841,1/03/2025,-1734533.68,gdh,gdsdth
565841,2/03/2025,-1736714.02,gdf,gdsdth
565841,3/03/2025,-1738894.35,dsgv,gdsdth
565841,4/03/2025,-1741074.69,n hn,gdsdth
565841,5/03/2025,-1743255.03,fgh,gdsdth
565841,6/03/2025,-1745435.36,fgh,gdsdth
565841,7/03/2025,-1747615.70,fgh,gdsdth
565841,8/03/2025,-1749796.04,fgh,gdsdth
565841,9/03/2025,-1751976.37,fgh,gdsdth
565841,10/03/2025,-1754156.71,fgh,gdsdth
565841,11/03/2025,-1756337.05,fdgh,gdsdth
565841,12/03/2025,-1758517.38,gdh,gdsdth
565841,13/03/2025,-1760697.72,gdf,gdsdth
565841,14/03/2025,-1762878.05,dsgv,gdsdth
565841,15/03/2025,-1765058.39,n hn,gdsdth
565841,16/03/2025,-1767238.73,fgh,gdsdth
565841,17/03/2025,-1769419.06,fgh,gdsdth
565841,18/03/2025,-1771599.40,fgh,gdsdth
565841,19/03/2025,-1773779.74,fgh,gdsdth
565841,20/03/2025,-1775960.07,fgh,gdsdth
565841,21/03/2025,-1778140.41,fgh,gdsdth
565841,22/03/2025,-1780320.75,fdgh,gdsdth
565841,23/03/2025,-1782501.08,gdh,gdsdth
565841,24/03/2025,-1784681.42,gdf,gdsdth
565841,25/03/2025,-1786861.75,dsgv,gdsdth
565841,26/03/2025,-1789042.09,n hn,gdsdth
565841,27/03/2025,-1791222.43,fgh,gdsdth
565841,28/03/2025,-1793402.76,fgh,gdsdth
565841,29/03/2025,-1795583.10,fgh,gdsdth
565841,30/03/2025,-1797763.44,fgh,gdsdth
565841,31/03/2025,-1799943.77,fgh,gdsdth
565841,1/04/2025,-1802124.11,fgh,gdsdth
565841,2/04/2025,-1804304.45,fdgh,gdsdth
565841,3/04/2025,-1806484.78,gdh,gdsdth
565841,4/04/2025,-1808665.12,gdf,gdsdth
565841,5/04/2025,-1810845.45,dsgv,gdsdth
565841,6/04/2025,-1813025.79,n hn,gdsdth
565841,7/04/2025,-1815206.13,fgh,gdsdth
565841,8/04/2025,-1817386.46,fgh,gdsdth
565841,9/04/2025,-1819566.80,fgh,gdsdth
565841,10/04/2025,-1821747.14,fgh,gdsdth
565841,11/04/2025,-1823927.47,fgh,gdsdth
565841,12/04/2025,-1826107.81,fgh,gdsdth
565841,13/04/2025,-1828288.15,fdgh,gdsdth
565841,14/04/2025,-1830468.48,gdh,gdsdth
565841,15/04/2025,-1832648.82,gdf,gdsdth
565841,16/04/2025,-1834829.15,dsgv,gdsdth
565841,17/04/2025,-1837009.49,n hn,gdsdth
565841,18/04/2025,-1839189.83,fgh,gdsdth
565841,19/04/2025,-1841370.16,fgh,gdsdth
565841,20/04/2025,-1843550.50,fgh,gdsdth
565841,21/04/2025,-1845730.84,fgh,gdsdth
565841,22/04/2025,-1847911.17,fgh,gdsdth
565841,23/04/2025,-1850091.51,fgh,gdsdth
565841,24/04/2025,-1852271.85,fdgh,gdsdth
565841,25/04/2025,-1854452.18,gdh,gdsdth
565841,26/04/2025,-1856632.52,gdf,gdsdth
565841,27/04/2025,-1858812.85,dsgv,gdsdth
565841,28/04/2025,-1860993.19,n hn,gdsdth
565841,29/04/2025,-1863173.53,fgh,gdsdth
565841,30/04/2025,-1865353.86,fgh,gdsdth
565841,1/05/2025,-1867534.20,fgh,gdsdth
565841,2/05/2025,-1869714.54,fgh,gdsdth
565841,3/05/2025,-1871894.87,fgh,gdsdth
565841,4/05/2025,-1874075.21,fgh,gdsdth
565841,5/05/2025,-1876255.55,fdgh,gdsdth
565841,6/05/2025,-1878435.88,gdh,gdsdth
565841,7/05/2025,-1880616.22,gdf,gdsdth
565841,8/05/2025,-1882796.55,dsgv,gdsdth
565841,9/05/2025,-1884976.89,n hn,gdsdth
565841,10/05/2025,-1887157.23,fgh,gdsdth
565841,11/05/2025,-1889337.56,fgh,gdsdth
565841,12/05/2025,-1891517.90,fgh,gdsdth
565841,13/05/2025,-1893698.24,fgh,gdsdth
565841,14/05/2025,-1895878.57,fgh,gdsdth
565841,15/05/2025,-1898058.91,fgh,gdsdth
565841,16/05/2025,-1900239.25,fdgh,gdsdth
565841,17/05/2025,-1902419.58,gdh,gdsdth
565841,18/05/2025,-1904599.92,gdf,gdsdth
565841,19/05/2025,-1906780.25,dsgv,gdsdth
565841,20/05/2025,-1908960.59,n hn,gdsdth
565841,21/05/2025,-1911140.93,fgh,gdsdth
565841,22/05/2025,-1913321.26,fgh,gdsdth
565841,23/05/2025,-1915501.60,fgh,gdsdth
565841,24/05/2025,-1917681.94,fgh,gdsdth
565841,25/05/2025,-1919862.27,fgh,gdsdth
565841,26/05/2025,-1922042.61,fgh,gdsdth
565841,27/05/2025,-1924222.95,fdgh,gdsdth
565841,28/05/2025,-1926403.28,gdh,gdsdth
565841,29/05/2025,-1928583.62,gdf,gdsdth
565841,30/05/2025,-1930763.95,dsgv,gdsdth
565841,31/05/2025,-1932944.29,n hn,gdsdth
565841,1/06/2025,-1935124.63,fgh,gdsdth
565841,2/06/2025,-1937304.96,fgh,gdsdth
565841,3/06/2025,-1939485.30,fgh,gdsdth
565841,4/06/2025,-1941665.64,fgh,gdsdth
565841,5/06/2025,-1943845.97,fgh,gdsdth
565841,6/06/2025,-1946026.31,fgh,gdsdth
565841,7/06/2025,-1948206.65,fdgh,gdsdth
565841,8/06/2025,-1950386.98,gdh,gdsdth
565841,9/06/2025,-1952567.32,gdf,gdsdth
565841,10/06/2025,-1954747.65,dsgv,gdsdth
565841,11/06/2025,-1956927.99,n hn,gdsdth
565841,12/06/2025,-1959108.33,fgh,gdsdth
565841,13/06/2025,-1961288.66,fgh,gdsdth
565841,14/06/2025,-1963469.00,fgh,gdsdth
565841,15/06/2025,-1965649.34,fgh,gdsdth
565841,16/06/2025,-1967829.67,fgh,gdsdth
565841,17/06/2025,-1970010.01,fgh,gdsdth
565841,18/06/2025,-1972190.35,fdgh,gdsdth
565841,19/06/2025,-1974370.68,gdh,gdsdth
565841,20/06/2025,-1976551.02,gdf,gdsdth
565841,21/06/2025,-1978731.35,dsgv,gdsdth
565841,22/06/2025,-1980911.69,n hn,gdsdth
565841,23/06/2025,-1983092.03,fgh,gdsdth
565841,24/06/2025,-1985272.36,fgh,gdsdth
565841,25/06/2025,-1987452.70,fgh,gdsdth
565841,26/06/2025,-1989633.04,fgh,gdsdth
565841,27/06/2025,-1991813.37,fgh,gdsdth
565841,28/06/2025,-1993993.71,fgh,gdsdth
565841,29/06/2025,-1996174.05,fdgh,gdsdth
565841,30/06/2025,-1998354.38,gdh,gdsdth
565841,1/07/2025,-2000534.72,gdf,gdsdth
565841,2/07/2025,-2002715.05,dsgv,gdsdth
565841,3/07/2025,-2004895.39,n hn,gdsdth
565841,4/07/2025,-2007075.73,fgh,gdsdth
565841,5/07/2025,-2009256.06,fgh,gdsdth
565841,6/07/2025,-2011436.40,fgh,gdsdth
565841,7/07/2025,-2013616.74,fgh,gdsdth
565841,8/07/2025,-2015797.07,fgh,gdsdth
565841,9/07/2025,-2017977.41,fgh,gdsdth
565841,10/07/2025,-2020157.75,fdgh,gdsdth
565841,11/07/2025,-2022338.08,gdh,gdsdth
565841,12/07/2025,-2024518.42,gdf,gdsdth
565841,13/07/2025,-2026698.75,dsgv,gdsdth
565841,14/07/2025,-2028879.09,n hn,gdsdth
565841,15/07/2025,-2031059.43,fgh,gdsdth
565841,16/07/2025,-2033239.76,fgh,gdsdth
565841,17/07/2025,-2035420.10,fgh,gdsdth
565841,18/07/2025,-2037600.44,fgh,gdsdth
565841,19/07/2025,-2039780.77,fgh,gdsdth
565841,20/07/2025,-2041961.11,fgh,gdsdth
565841,21/07/2025,-2044141.45,fdgh,gdsdth
565841,22/07/2025,-2046321.78,gdh,gdsdth
565841,23/07/2025,-2048502.12,gdf,gdsdth
565841,24/07/2025,-2050682.45,dsgv,gdsdth
565841,25/07/2025,-2052862.79,n hn,gdsdth
565841,26/07/2025,-2055043.13,fgh,gdsdth
565841,27/07/2025,-2057223.46,fgh,gdsdth
565841,28/07/2025,-2059403.80,fgh,gdsdth
565841,29/07/2025,-2061584.14,fgh,gdsdth
565841,30/07/2025,-2063764.47,fgh,gdsdth
565841,31/07/2025,-2065944.81,fgh,gdsdth
565841,1/08/2025,-2068125.15,fdgh,gdsdth
565841,2/08/2025,-2070305.48,gdh,gdsdth
565841,3/08/2025,-2072485.82,gdf,gdsdth
565841,4/08/2025,-2074666.15,dsgv,gdsdth
565841,5/08/2025,-2076846.49,n hn,gdsdth
565841,6/08/2025,-2079026.83,fgh,gdsdth
565841,7/08/2025,-2081207.16,fgh,gdsdth
565841,8/08/2025,-2083387.50,fgh,gdsdth
565841,9/08/2025,-2085567.84,fgh,gdsdth
565841,10/08/2025,-2087748.17,fgh,gdsdth
565841,11/08/2025,-2089928.51,fgh,gdsdth
565841,12/08/2025,-2092108.85,fdgh,gdsdth
565841,13/08/2025,-2094289.18,gdh,gdsdth
565841,14/08/2025,-2096469.52,gdf,gdsdth
565841,15/08/2025,-2098649.85,dsgv,gdsdth
565841,16/08/2025,-2100830.19,n hn,gdsdth
565841,17/08/2025,-2103010.53,fgh,gdsdth
565841,18/08/2025,-2105190.86,fgh,gdsdth
565841,19/08/2025,-2107371.20,fgh,gdsdth
565841,20/08/2025,-2109551.54,fgh,gdsdth
565841,21/08/2025,-2111731.87,fgh,gdsdth
565841,22/08/2025,-2113912.21,fgh,gdsdth
565841,23/08/2025,-2116092.55,fdgh,gdsdth
565841,24/08/2025,-2118272.88,gdh,gdsdth
565841,25/08/2025,-2120453.22,gdf,gdsdth
565841,26/08/2025,-2122633.55,dsgv,gdsdth
565841,27/08/2025,-2124813.89,n hn,gdsdth
565841,28/08/2025,-2126994.23,fgh,gdsdth
565841,29/08/2025,-2129174.56,fgh,gdsdth
565841,30/08/2025,-2131354.90,fgh,gdsdth
565841,31/08/2025,-2133535.24,fgh,gdsdth
565841,1/09/2025,-2135715.57,fgh,gdsdth
565841,2/09/2025,-2137895.91,fgh,gdsdth
565841,3/09/2025,-2140076.25,fdgh,gdsdth
565841,4/09/2025,-2142256.58,gdh,gdsdth
565841,5/09/2025,-2144436.92,gdf,gdsdth
565841,6/09/2025,-2146617.25,dsgv,gdsdth
565841,7/09/2025,-2148797.59,n hn,gdsdth
565841,8/09/2025,-2150977.93,fgh,gdsdth
565841,9/09/2025,-2153158.26,fgh,gdsdth
565841,10/09/2025,-2155338.60,fgh,gdsdth
565841,11/09/2025,-2157518.94,fgh,gdsdth
565841,12/09/2025,-2159699.27,fgh,gdsdth
565841,13/09/2025,-2161879.61,fgh,gdsdth
565841,14/09/2025,-2164059.95,fdgh,gdsdth
565841,15/09/2025,-2166240.28,gdh,gdsdth
565841,16/09/2025,-2168420.62,gdf,gdsdth
565841,17/09/2025,-2170600.95,dsgv,gdsdth
565841,18/09/2025,-2172781.29,n hn,gdsdth
565841,19/09/2025,-2174961.63,fgh,gdsdth
565841,20/09/2025,-2177141.96,fgh,gdsdth
565841,21/09/2025,-2179322.30,fgh,gdsdth
565841,22/09/2025,-2181502.64,fgh,gdsdth
565841,23/09/2025,-2183682.97,fgh,gdsdth
565841,24/09/2025,-2185863.31,fgh,gdsdth
565841,25/09/2025,-2188043.65,fdgh,gdsdth
565841,26/09/2025,-2190223.98,gdh,gdsdth
565841,27/09/2025,-2192404.32,gdf,gdsdth
565841,28/09/2025,-2194584.65,dsgv,gdsdth
565841,29/09/2025,-2196764.99,n hn,gdsdth
565841,30/09/2025,-2198945.33,fgh,gdsdth
565841,1/10/2025,-2201125.66,fgh,gdsdth
565841,2/10/2025,-2203306.00,fgh,gdsdth
565841,3/10/2025,-2205486.34,fgh,gdsdth
565841,4/10/2025,-2207666.67,fgh,gdsdth
565841,5/10/2025,-2209847.01,fgh,gdsdth
565841,6/10/2025,-2212027.35,fdgh,gdsdth
565841,7/10/2025,-2214207.68,gdh,gdsdth
565841,8/10/2025,-2216388.02,gdf,gdsdth
565841,9/10/2025,-2218568.35,dsgv,gdsdth
565841,10/10/2025,-2220748.69,n hn,gdsdth
565841,11/10/2025,-2222929.03,fgh,gdsdth
565841,12/10/2025,-2225109.36,fgh,gdsdth
565841,13/10/2025,-2227289.70,fgh,gdsdth
565841,14/10/2025,-2229470.04,fgh,gdsdth
565841,15/10/2025,-2231650.37,fgh,gdsdth
565841,16/10/2025,-2233830.71,fgh,gdsdth
565841,17/10/2025,-2236011.05,fdgh,gdsdth
565841,18/10/2025,-2238191.38,gdh,gdsdth
565841,19/10/2025,-2240371.72,gdf,gdsdth
565841,20/10/2025,-2242552.05,dsgv,gdsdth
565841,21/10/2025,-2244732.39,n hn,gdsdth
